Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,9/1/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2021 LGH Spawning Room (Lot #81.21.313), 8:00 AM",FALSE,FALSE,NA,81.21.313,F40_Lookingglass Egg Room/Tray394,M40,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray394,1,685,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2021 LGH Spawning Room (Lot #81.21.313), 8:00 AM",FALSE,FALSE,NA,81.21.313,F37_Lookingglass Egg Room/Tray335,M38,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray335,1,750,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2021 LGH Spawning Room (Lot #81.21.313), 8:00 AM",FALSE,FALSE,NA,81.21.313,F38_Lookingglass Egg Room/Tray336,M38,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray336,1,750,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2021 LGH Spawning Room (Lot #81.21.313), 8:00 AM",FALSE,FALSE,NA,81.21.313,F48_Lookingglass Egg Room/Tray402,F48,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray402,1,719,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_869,SNOUT 21R0462,NA,NA
FALSE,FALSE,FALSE,9/1/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2021 LGH Spawning Room (Lot #81.21.313), 8:00 AM",FALSE,FALSE,NA,81.21.313,F35_Lookingglass Egg Room/Tray334,M37,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray334,1,800,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2021 LGH Spawning Room (Lot #81.21.313), 8:00 AM",FALSE,FALSE,NA,81.21.313,F36_Lookingglass Egg Room/Tray333,M37,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray333,1,800,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F79_Lookingglass Egg Room/Tray292,F79,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray292,1,740,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_948,SNOUT 21R0589,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F82_Lookingglass Egg Room/Tray295,F82,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray295,1,689,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_951,SNOUT 21R0587,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F78_Lookingglass Egg Room/Tray291,M79,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray291,1,804,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_937,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F79_Lookingglass Egg Room/Tray292,M79,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray292,1,804,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_937,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F84_Lookingglass Egg Room/Tray430,M86,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray430,1,655,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"LOP, UNC","2, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_943,"FR 21F-416,  SCALE 21S-559",NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F82_Lookingglass Egg Room/Tray295,M84,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray295,1,669,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"LOP, ROP, UNC","1, 1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_941,"FR 21F-421,  SCALE 21S-561",NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F83_Lookingglass Egg Room/Tray296,M84,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray296,1,669,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"LOP, ROP, UNC","1, 1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_941,"FR 21F-421,  SCALE 21S-561",NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F82_Lookingglass Egg Room/Tray295,M83,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray295,1,699,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"LOP, ROP, UNC","1, 1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_940,"FR 21F-412,  SCALE 21S-562",NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F83_Lookingglass Egg Room/Tray296,M83,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray296,1,699,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"LOP, ROP, UNC","1, 1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_940,"FR 21F-412,  SCALE 21S-562",NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F80_Lookingglass Egg Room/Tray293,M81,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray293,1,835,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_938,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F81_Lookingglass Egg Room/Tray294,M81,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray294,1,835,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_938,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F81_Lookingglass Egg Room/Tray294,F81,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray294,1,677,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, ROP","1, 2",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_950,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F78_Lookingglass Egg Room/Tray291,M80,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray291,1,711,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_936,SNOUT 21R0594,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F79_Lookingglass Egg Room/Tray292,M80,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray292,1,711,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_936,SNOUT 21R0594,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F76_Lookingglass Egg Room/Tray289,F76,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray289,1,715,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_945,SNOUT 21R0592,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F76_Lookingglass Egg Room/Tray289,M77,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray289,1,703,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"LOP, UNC","2, 1",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_934,SNOUT 21R0596,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F77_Lookingglass Egg Room/Tray290,M77,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray290,1,703,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"LOP, UNC","2, 1",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_934,SNOUT 21R0596,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F84_Lookingglass Egg Room/Tray430,M87,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray430,1,644,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, ROP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_944,SNOUT 21R0593,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F83_Lookingglass Egg Room/Tray296,F83,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray296,1,684,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_952,SNOUT 21R0586,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F77_Lookingglass Egg Room/Tray290,F77,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray290,1,711,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_946,SNOUT 21R0591,NA,NA
FALSE,FALSE,FALSE,9/8/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/8/2021 LGH Spawning Room (Lot #81.21.314), 8:00 AM",FALSE,FALSE,NA,81.21.314,F78_Lookingglass Egg Room/Tray291,F78,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Lookingglass Creek (81H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4500,NA,Lookingglass Egg Room/Tray291,1,664,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH Adult Holding Pond D 2021 - Lookingglass Brood Stock,FALSE,NA,NA,NA,NA,Unknown,Other,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_947,SNOUT 21R0590,NA,NA
